Airline ID,Flight Number,Departure Datetime,Arrival Datetime,Departure Time,Arrival Time,Booking Code,Passenger Name,Seat Number,Class,Fare,Extras,Loyalty Points,Status,Gate,Terminal,Baggage Claim,Duration (hours),Layovers,Layover Locations,Aircraft Type,Pilot,Cabin Crew,Inflight Entertainment,Meal Option,WiFi Availability,Window Seat,Aisle Seat,Emergency Exit Row,Number of Stops,Reward Program Member,flag_status
2,2461,2023-04-06 03:38:15,2023-08-07 19:16:22,00:14:18,19:19:40,Bzdu,Bqtuu,Seatxoj,Economy,283.47,Extra Baggage,0,Cancelled,Gateha,B,Claimcnx,8.49,0,Locypp,Typezkb,Bfpt,Fotq,No,Vegan,Available,True,True,True,1,Yes,9
4,5417,2023-11-01 08:18:27,2023-05-21 15:47:48,10:16:51,04:36:29,Bika,Dtpkb,Seatpby,Business,186.99,No Extras,0,Cancelled,Gatejh,D,Claimizd,1.09,1,Locohc,Typezem,Frlb,Egiw,Yes,Vegetarian,Available,True,True,False,2,No,3
18,1713,2023-09-14 21:05:30,2023-12-06 20:09:07,04:17:17,03:19:44,Biyh,Ohbuy,Seathbd,First,365.63,No Extras,0,Cancelled,Gatemf,C,Claimayy,2.32,2,Locvvp,Typegat,Dgzd,Wjko,Yes,Vegetarian,Not Available,True,False,True,2,No,8
17,3423,2023-11-20 08:34:14,2023-01-29 11:57:54,07:05:50,04:34:07,Bozx,Eayjy,Seatleo,First,787.74,No Extras,0,Confirmed,Gatemk,B,Claimyvr,2.98,2,Locuez,Typebap,Bvwy,Jrfi,Yes,No Meal,Available,False,False,False,2,No,10
10,8220,2023-07-24 05:24:10,2023-08-03 08:59:51,07:11:01,23:49:12,Bhtg,Pkams,Seatjkj,First,898.15,Meal,3687,Cancelled,Gatero,C,Claimzlt,5.05,2,Locskh,Typeazq,Oyqr,Akbd,No,Non-Vegetarian,Available,False,True,True,1,Yes,8
9,2890,2023-02-10 23:39:02,2023-11-16 10:00:36,11:23:31,05:26:00,Bnrc,Irrgw,Seatsld,Economy,446.11,Extra Baggage,0,Cancelled,Gatebq,B,Claimhxb,4.2,2,Locvgj,Typeygd,Wikx,Jmlj,No,No Meal,Not Available,True,True,True,0,Yes,9
15,4567,2023-03-20 19:02:43,2023-04-17 16:42:44,08:02:09,20:19:03,Boxt,Duimf,Seatfwt,Economy,902.35,Meal,1405,Confirmed,Gatert,D,Claimyde,6.61,1,Locxnf,Typebcr,Ojsh,Whuk,Yes,Vegan,Available,False,True,False,2,Yes,0
12,6375,2023-11-09 14:50:39,2023-09-05 21:05:20,00:16:59,22:05:35,Bzfo,Mrwnz,Seatihm,Economy,329.69,Meal,0,Pending,Gateik,C,Claimane,10.41,0,Locuzs,Typehns,Uzvi,Mgus,Yes,Vegan,Available,False,True,False,2,Yes,10
9,3147,2023-09-27 09:05:52,2023-11-20 05:39:08,06:44:44,01:12:03,Bnkh,Nuymk,Seatjws,First,411.68,Extra Baggage,0,Cancelled,Gatepx,A,Claimntd,3.51,2,Locsma,Typegsx,Bjsq,Phzs,Yes,Non-Vegetarian,Not Available,False,True,True,2,Yes,8
14,2806,2023-02-14 22:49:22,2023-12-08 03:07:26,21:29:10,01:07:03,Bhep,Prpgu,Seatqiw,First,352.09,Extra Baggage,0,Confirmed,Gateyn,D,Claimenr,6.98,1,Loczih,Typeqjc,Oatl,Xpdf,Yes,Vegetarian,Available,False,False,True,1,Yes,0
13,5051,2023-07-27 21:28:01,2023-01-18 17:49:45,21:00:40,04:39:38,Bgae,Qaaea,Seatify,Business,279.59,Meal,2211,Confirmed,Gatepa,A,Claimcmw,5.03,2,Locpew,Typejtu,Pdex,Akre,No,Non-Vegetarian,Not Available,False,False,False,1,No,10
6,9751,2023-12-12 11:42:20,2023-02-22 14:37:50,20:33:35,12:09:00,Bcmt,Ykyhu,Seatrdh,Business,431.05,Meal,0,Pending,Gatevx,B,Claimccw,11.55,0,Locosu,Typekcd,Dpyk,Nqqb,Yes,Non-Vegetarian,Not Available,True,True,False,2,No,11
19,9820,2023-03-03 13:27:07,2023-11-08 17:30:02,19:41:49,18:43:15,Bqas,Yrllc,Seatgoq,First,370.54,Extra Baggage,0,Confirmed,Gatejm,C,Claimldl,10.65,2,Locfph,Typebbf,Aqfl,Hvfv,Yes,Non-Vegetarian,Available,False,True,False,1,Yes,8
4,4762,2023-11-03 19:48:02,2023-12-09 08:25:11,08:59:31,12:59:13,Bdms,Nmstb,Seatdvd,First,254.66,Meal,0,Cancelled,Gateml,C,Claimtkh,6.34,0,Locepp,Typeufd,Kmuu,Wfdm,Yes,Vegetarian,Not Available,True,False,False,1,No,8
17,9240,2023-06-02 02:28:20,2023-09-17 03:39:18,03:40:34,01:47:21,Brkw,Lljdq,Seatnva,Economy,552.32,Meal,415,Pending,Gatetl,A,Claimmmk,7.84,1,Locdlm,Typerch,Uzca,Uwve,Yes,Vegetarian,Available,False,False,True,2,No,0
19,7910,2023-01-19 00:06:50,2023-03-15 01:20:48,17:32:52,04:50:04,Bzic,Gedrm,Seatlis,Business,671.29,No Extras,0,Pending,Gatefb,C,Claimorr,3.58,2,Lochih,Typeepu,Hbtw,Uhfv,Yes,Vegan,Available,True,False,False,0,No,8
3,7173,2023-05-01 22:43:28,2023-12-05 16:07:39,01:45:57,15:34:16,Bpyx,Mhlop,Seatucx,Business,751.29,Extra Baggage,2121,Cancelled,Gateie,B,Claimrpp,6.32,1,Locfjx,Typeuaq,Zcgq,Rypw,No,Vegetarian,Available,False,False,False,2,Yes,0
14,3132,2023-06-26 21:33:24,2023-04-19 03:09:15,05:59:55,23:43:12,Buvq,Secjw,Seatewk,Business,801.3,Extra Baggage,0,Cancelled,Gatelt,C,Claimkqw,9.58,2,Locmni,Typeiaw,Zxan,Wjjw,No,Vegan,Not Available,True,True,False,2,Yes,11
17,7932,2023-04-26 20:57:05,2023-05-04 13:50:59,12:39:59,02:09:07,Bmfy,Dlyae,Seatlsc,Business,532.25,Extra Baggage,0,Cancelled,Gatefk,D,Claimbda,2.59,0,Lochtf,Typevgs,Mfkq,Gyhe,No,Vegetarian,Not Available,False,False,False,0,No,8
13,2525,2023-07-26 19:15:41,2023-02-14 09:27:15,02:09:32,08:07:04,Bgiu,Eogqx,Seatnbn,First,395.4,No Extras,634,Confirmed,Gateyb,A,Claimsgi,4.54,2,Locyeh,Typelrq,Gtys,Qhdw,Yes,Non-Vegetarian,Not Available,True,False,True,1,No,10
9,1328,2023-10-17 23:58:27,2023-03-18 21:58:51,22:15:03,01:31:57,Beev,Whpak,Seatoju,First,299.69,No Extras,0,Pending,Gatelj,A,Claimigs,11.22,2,Locyex,Typewwi,Eoir,Azwz,No,Vegetarian,Not Available,True,False,False,0,Yes,10
1,3657,2023-02-18 22:04:53,2023-05-12 02:07:20,14:58:10,03:46:11,Bodj,Sfwsi,Seatfrb,First,450.56,Meal,0,Cancelled,Gateks,A,Claimnsi,2.33,0,Locyir,Typesbh,Gvoo,Wdfm,No,No Meal,Not Available,False,True,True,0,No,8
17,9779,2023-03-16 23:38:07,2023-08-05 14:37:45,07:58:04,12:08:49,Bigo,Ewnwu,Seatvdd,Economy,336.91,No Extras,0,Confirmed,Gategy,C,Claimaoh,4.7,0,Locdll,Typeayu,Hsuc,Geet,No,No Meal,Not Available,True,True,False,2,Yes,9
16,6972,2023-12-29 22:56:31,2023-06-25 22:12:01,15:01:25,13:44:44,Bsjg,Tmmyt,Seateph,First,571.61,Extra Baggage,1459,Pending,Gatebv,D,Claimqyh,2.7,1,Locquz,Typewos,Blog,Kdnc,No,Non-Vegetarian,Not Available,True,False,True,1,Yes,2
18,6368,2023-09-28 09:24:24,2023-08-07 08:40:03,16:38:44,14:52:57,Bcct,Omgbx,Seatlpd,Economy,61.48,No Extras,0,Pending,Gateuc,B,Claimpql,2.89,2,Locyhn,Typeneu,Kuny,Gelz,No,Vegetarian,Not Available,True,True,True,1,No,11
2,6971,2023-03-07 14:30:17,2023-05-13 22:34:17,03:15:08,03:05:49,Brxm,Tuuqd,Seatmkf,Economy,499.98,Extra Baggage,0,Confirmed,Gatedo,D,Claimsgr,5.84,2,Locose,Typehzp,Votj,Higv,No,Non-Vegetarian,Not Available,True,True,True,2,No,9
14,4205,2023-02-12 21:28:41,2023-08-17 01:43:30,02:07:50,07:11:04,Blqz,Wdreg,Seatima,Economy,752.82,Meal,0,Confirmed,Gatego,A,Claimtmp,6.36,2,Locwtx,Typeghl,Lusn,Vsis,Yes,No Meal,Available,False,False,True,1,Yes,8
17,7833,2023-12-20 09:59:56,2023-06-11 03:37:29,19:34:30,02:53:30,Bqkq,Dovkd,Seatfsk,First,315.46,Meal,0,Confirmed,Gatejr,D,Claimpji,7.98,1,Locnsv,Typeheu,Rroh,Sqza,No,Vegetarian,Not Available,True,False,True,2,Yes,2
3,7141,2023-01-17 22:30:34,2023-04-01 12:12:14,00:44:26,11:03:47,Btqs,Spjkq,Seatffc,Economy,877.86,Extra Baggage,2517,Pending,Gatedb,A,Claimzbg,11.9,1,Locfey,Typemsk,Chix,Ohpv,No,Vegetarian,Available,False,False,True,1,No,0
2,8532,2023-08-08 16:24:59,2023-07-21 05:40:52,18:53:09,07:23:44,Bgsb,Kkxfp,Seattfe,Business,222.52,Meal,0,Confirmed,Gatepn,B,Claimizu,11.56,0,Locgqe,Typejpq,Ycoj,Volw,Yes,Vegetarian,Available,False,True,False,2,Yes,10
8,8907,2023-04-07 00:16:01,2023-10-15 09:34:03,23:47:52,13:53:47,Bjfp,Mzsat,Seattnn,Business,800.64,No Extras,0,Pending,Gateuy,C,Claimbsx,9.21,2,Locqoe,Typefps,Rigj,Ximh,No,Vegan,Available,True,True,False,2,No,9
2,2598,2023-07-24 12:01:59,2023-09-24 18:28:06,11:27:27,21:17:16,Bhdt,Nkthf,Seatmcp,Economy,754.26,No Extras,0,Cancelled,Gateuc,C,Claimxmh,11.09,0,Locths,Typezar,Nros,Ppjr,Yes,Non-Vegetarian,Not Available,False,False,True,2,Yes,8
2,4851,2023-01-24 10:29:19,2023-04-21 05:45:08,00:41:13,06:10:24,Bkru,Sukfk,Seatlnb,Business,424.7,Meal,0,Pending,Gatelx,B,Claimqct,11.55,2,Locaiv,Typelne,Lawr,Zveh,No,Vegan,Available,False,False,False,0,Yes,8
9,8582,2023-06-12 15:47:04,2023-05-04 00:12:20,07:06:05,18:50:24,Bozp,Ebpfn,Seathin,Business,51.63,No Extras,0,Pending,Gatewh,B,Claimnus,1.1,1,Locxng,Typezjd,Nnxl,Gost,No,Non-Vegetarian,Not Available,False,False,False,2,No,2
6,8823,2023-10-09 06:57:34,2023-07-24 21:45:39,06:16:48,03:20:48,Bhqb,Nmhxk,Seatkdd,Business,141.05,No Extras,0,Confirmed,Gateyv,A,Claimnli,8.37,0,Locchl,Typezed,Dppx,Gksb,Yes,Non-Vegetarian,Available,False,True,False,0,No,10
12,5607,2023-05-04 08:26:33,2023-01-29 16:12:13,11:26:54,03:24:04,Bqot,Nvcpn,Seatutz,Economy,573.36,Extra Baggage,0,Pending,Gatecn,D,Claimtin,4.03,2,Locler,Typepkc,Yeuu,Qpna,No,Non-Vegetarian,Not Available,True,True,False,0,No,11
9,6507,2023-01-25 20:58:16,2023-10-12 17:31:36,08:29:08,05:51:20,Bgks,Hqgxe,Seatxko,First,931.92,Meal,0,Confirmed,Gatekq,C,Claimgmn,2.76,1,Locasy,Typeosu,Orig,Jlxg,Yes,Vegan,Available,False,False,False,2,No,0
7,6934,2023-02-06 18:25:55,2023-08-06 05:30:13,09:36:42,22:11:31,Bxfr,Teqfo,Seatbej,Business,471.92,Extra Baggage,0,Confirmed,Gatekh,D,Claimodq,1.22,2,Locjnk,Typenwn,Odkf,Vdui,No,Vegan,Not Available,False,False,True,1,Yes,8
12,6568,2023-02-07 20:06:20,2023-08-28 17:40:57,05:45:35,08:20:10,Biyp,Zumuu,Seatozx,Business,773.84,No Extras,0,Pending,Gatebd,A,Claimhjp,7.89,2,Locyws,Typejxn,Nicz,Idib,No,Vegan,Not Available,True,False,False,2,Yes,8
5,5659,2023-02-24 04:58:56,2023-03-29 17:18:29,04:40:06,06:23:20,Bmwz,Iolix,Seatpdq,Economy,199.41,Extra Baggage,4460,Pending,Gatero,D,Claimdyh,8.83,1,Locqlx,Typehdp,Hitz,Ebzk,No,Non-Vegetarian,Available,False,True,False,0,No,0
16,5398,2023-12-27 09:09:46,2023-03-03 04:04:42,17:07:17,16:52:28,Bhzq,Jpyub,Seatunu,First,809.41,Meal,0,Cancelled,Gatepq,A,Claimnzi,7.3,0,Locxeb,Typesdc,Xoyl,Pahx,No,Vegan,Not Available,False,False,True,1,No,10
5,7242,2023-02-28 20:12:13,2023-09-21 19:55:33,12:51:32,19:31:58,Bnvi,Bjhpc,Seatisc,Economy,300.24,Extra Baggage,4699,Confirmed,Gategq,A,Claimosb,6.8,2,Locdvh,Typeium,Jant,Druc,Yes,Vegetarian,Not Available,True,False,False,1,No,8
12,7611,2023-04-03 18:54:32,2023-06-01 05:18:13,08:07:08,06:06:04,Bfpc,Qrlvw,Seatdui,First,167.93,Extra Baggage,2574,Pending,Gatead,B,Claimryp,7.07,1,Locpre,Typefep,Kmug,Gyia,No,Vegan,Not Available,True,True,True,2,Yes,1
9,7712,2023-06-15 19:01:12,2023-09-14 14:51:44,13:19:46,04:51:02,Bbhd,Jlfql,Seattly,First,496.97,Extra Baggage,156,Cancelled,Gateuy,B,Claimmmx,7.21,0,Loczyk,Typerqg,Xpmt,Heuv,No,Non-Vegetarian,Available,False,False,True,1,No,8
7,3023,2023-02-07 05:01:59,2023-01-10 18:10:55,11:54:15,15:39:30,Blax,Nappf,Seatnge,First,529.61,Meal,0,Confirmed,Gateck,B,Claimrxj,3.13,2,Lociny,Typewng,Unef,Fffz,No,Vegetarian,Not Available,True,True,True,1,Yes,11
19,7176,2023-09-10 20:59:16,2023-11-20 06:10:45,22:29:07,04:55:39,Bqrq,Wpqhe,Seatbjj,Economy,611.45,No Extras,3224,Confirmed,Gateog,B,Claimycy,9.92,0,Loccck,Typeuoa,Cwza,Daiq,Yes,Vegan,Not Available,False,False,True,2,Yes,8
11,5507,2023-01-01 13:37:08,2023-08-20 14:52:03,07:11:04,11:22:34,Bxpc,Cfuzv,Seatvwl,Economy,497.7,Meal,0,Cancelled,Gateiw,B,Claimbuf,8.61,0,Locraj,Typesqs,Xpye,Ctje,Yes,Non-Vegetarian,Available,False,True,True,0,No,8
12,4185,2023-03-14 10:04:09,2023-07-24 02:33:53,10:47:20,11:27:09,Bilg,Qvomq,Seattgs,Business,450.85,No Extras,0,Cancelled,Gatesq,D,Claimyjs,2.94,2,Locmxx,Typevol,Kaut,Bydw,Yes,Vegetarian,Available,False,True,True,1,No,8
3,8723,2023-12-07 10:26:13,2023-09-05 19:04:37,07:12:04,11:32:28,Bfkf,Luouf,Seatfha,Business,655.76,Extra Baggage,1079,Pending,Gatesk,D,Claimwfj,6.31,1,Locize,Typeyqa,Yjmx,Wyql,Yes,Vegetarian,Not Available,True,True,False,0,Yes,3
17,1195,2023-08-02 08:01:19,2023-11-19 07:05:20,00:09:14,07:08:48,Bzqx,Jzhnw,Seatvig,First,739.76,No Extras,0,Confirmed,Gatenp,C,Claimmqs,5.79,1,Locjzk,Typejnm,Zgkd,Qefe,No,Vegan,Not Available,False,True,True,2,No,0
7,2106,2023-07-25 21:45:36,2023-01-03 14:10:19,13:39:18,20:35:02,Bjcs,Gxowe,Seatuwf,Business,439.21,Extra Baggage,0,Cancelled,Gatevk,A,Claimleh,4.03,1,Loccky,Typefku,Vnqa,Jbge,No,Vegan,Not Available,False,False,True,0,Yes,2
10,3789,2023-07-05 21:17:08,2023-06-28 11:59:12,23:14:45,18:03:36,Bcyu,Ittjy,Seatmki,First,831.93,Meal,0,Confirmed,Gatebg,B,Claimxwu,7.92,0,Locwtc,Typelmn,Ucmp,Hckz,Yes,No Meal,Not Available,False,True,True,2,No,10
15,9730,2023-06-27 16:54:30,2023-02-02 13:33:40,18:47:07,23:12:46,Bbtw,Wqskn,Seatvfh,First,396.27,No Extras,0,Confirmed,Gateje,A,Claimkmt,10.63,2,Lociva,Typeahc,Wnzs,Mwmc,No,Vegan,Not Available,False,False,True,2,Yes,10
2,5784,2023-11-05 08:16:42,2023-09-27 08:36:37,07:42:29,14:36:30,Bzar,Vfpmp,Seatcsx,Economy,901.49,Meal,0,Confirmed,Gatera,D,Claimlxq,8.11,1,Locxqe,Typemga,Xrpo,Ukll,No,Non-Vegetarian,Not Available,False,False,False,0,No,2
13,1718,2023-10-19 20:25:35,2023-03-30 15:48:33,14:06:49,02:59:37,Bhxs,Qnyoj,Seatxfb,First,231.49,Extra Baggage,0,Cancelled,Gateue,B,Claimciw,4.29,2,Locfxi,Typeirf,Nlnq,Intd,Yes,Non-Vegetarian,Not Available,True,False,True,0,No,10
4,8076,2023-02-20 22:53:02,2023-11-18 10:25:13,17:47:56,03:20:07,Bexj,Gjfnt,Seatgxw,Economy,604.86,No Extras,0,Confirmed,Gatehv,C,Claimldn,1.63,0,Locnxa,Typensj,Zojy,Xrop,Yes,Vegetarian,Available,False,False,True,0,Yes,8
18,4995,2023-02-17 14:04:52,2023-08-26 13:03:19,20:42:19,10:24:08,Birz,Qiupy,Seatczw,First,923.2,Extra Baggage,0,Cancelled,Gatetf,D,Claimrad,1.91,0,Locblx,Typelpm,Yfac,Vwuy,No,Vegetarian,Available,False,False,True,1,No,8
1,1305,2023-07-04 00:49:54,2023-01-03 20:19:31,15:20:46,12:06:10,Bxsy,Gdkbh,Seatlbq,First,257.26,Meal,1534,Pending,Gatetg,A,Claimfqh,4.93,0,Locicc,Typekar,Hlnm,Psmh,Yes,No Meal,Available,True,True,True,2,Yes,11
2,6430,2023-02-01 00:43:17,2023-01-27 17:02:03,02:04:23,12:17:22,Beuk,Nyqwl,Seatfzt,First,986.24,Meal,4689,Cancelled,Gatevx,A,Claimrbd,7.61,1,Locevp,Typeccr,Szjz,Jwec,No,Vegetarian,Not Available,True,True,False,2,No,3
2,9579,2023-01-06 06:08:54,2023-09-26 21:15:47,14:11:54,21:12:08,Btxa,Txmab,Seatarb,Business,816.17,Meal,0,Cancelled,Gatedn,D,Claimhss,11.32,1,Locoyk,Typeomz,Azii,Bgfe,No,No Meal,Available,True,True,False,2,Yes,1
4,9916,2023-11-21 18:27:57,2023-11-06 08:32:41,20:34:05,03:29:58,Blfw,Zjwfm,Seatchs,First,434.71,Meal,572,Cancelled,Gatekx,B,Claimnjv,6.02,0,Locpeu,Typewey,Lbjc,Eqlv,Yes,Non-Vegetarian,Not Available,False,False,False,0,No,10
3,9186,2023-03-07 08:45:39,2023-12-12 01:08:13,21:40:41,12:34:04,Bxtl,Qvggh,Seatckk,Business,515.53,Extra Baggage,0,Cancelled,Gatery,A,Claimrga,9.23,1,Locufg,Typepcd,Ouax,Obhn,No,Vegetarian,Not Available,False,True,False,2,Yes,0
17,3596,2023-07-21 14:26:00,2023-09-03 19:46:12,06:47:46,19:31:18,Bylc,Nvbgq,Seattwb,First,135.99,No Extras,0,Cancelled,Gatejx,C,Claimyeo,1.09,1,Locqzo,Typelsx,Votc,Ihgu,Yes,No Meal,Not Available,True,True,False,2,No,1
14,3435,2023-07-29 13:52:45,2023-09-23 22:03:05,05:15:32,18:41:17,Bxzo,Avnva,Seatxsq,Economy,475.55,Meal,0,Cancelled,Gatequ,C,Claimhpz,7.87,2,Loclrg,Typeeaq,Ptoa,Sybc,Yes,Vegetarian,Available,False,True,True,2,Yes,8
2,9370,2023-10-30 04:51:22,2023-08-17 06:19:15,10:47:47,12:22:25,Bkju,Hihqm,Seatypr,Business,990.76,No Extras,0,Confirmed,Gatebr,A,Claimyja,3.87,1,Locdqz,Typeant,Hmdm,Tcxu,No,Vegan,Not Available,True,False,False,1,Yes,2
16,2903,2023-07-23 08:48:03,2023-09-07 15:31:06,05:16:24,20:54:02,Buwu,Hufsl,Seatusi,Business,993.41,Extra Baggage,0,Pending,Gatezv,C,Claimows,10.84,2,Loctpa,Typeojm,Tcnm,Qyee,Yes,No Meal,Available,False,True,False,1,No,8
11,4383,2023-03-27 19:51:22,2023-02-21 20:42:37,09:57:42,05:36:48,Bwpy,Woinc,Seatpbu,First,206.15,No Extras,0,Cancelled,Gatess,D,Claimxtu,6.14,1,Locgbe,Typevhe,Yydo,Lwxf,Yes,Vegetarian,Available,False,True,False,2,Yes,2
13,5175,2023-04-22 07:49:29,2023-07-11 00:46:07,15:14:56,19:16:17,Blpe,Lkcha,Seatket,Business,64.07,No Extras,0,Confirmed,Gatetk,A,Claimjop,8.96,1,Locice,Typesqs,Nuty,Fnsd,No,Non-Vegetarian,Available,True,True,True,1,No,1
1,8181,2023-02-12 23:21:05,2023-07-07 20:43:48,00:46:30,12:59:07,Brjf,Qrjlq,Seattjg,Business,185.11,No Extras,4946,Confirmed,Gateot,B,Claimybv,6.52,1,Locxwv,Typegvc,Vgku,Fuub,No,Vegetarian,Available,True,False,True,0,No,0
2,5542,2023-07-23 21:00:40,2023-11-21 22:35:05,16:36:45,05:57:31,Bynn,Vjnih,Seatmls,First,584.82,Extra Baggage,0,Cancelled,Gatedc,C,Claimmde,5.86,0,Locydy,Typejtw,Megz,Dcas,Yes,Vegetarian,Not Available,False,True,True,0,No,8
2,6491,2023-02-09 00:21:23,2023-12-29 17:43:46,12:20:49,23:24:41,Bipm,Sqofg,Seatfgk,Economy,915.49,Extra Baggage,0,Confirmed,Gatemo,A,Claimmnb,1.14,0,Locqjn,Typepef,Fcpx,Krvi,Yes,Vegan,Not Available,False,True,False,2,Yes,8
5,9287,2023-08-17 20:59:31,2023-12-01 10:27:03,07:34:05,12:23:24,Bnuk,Rpkit,Seatmlr,Economy,71.29,Meal,0,Cancelled,Gatehj,C,Claimkrb,7.98,1,Locdjj,Typeizj,Adao,Jlat,No,Vegetarian,Not Available,True,False,False,2,No,0
4,2283,2023-06-07 21:44:41,2023-09-26 12:05:25,23:13:13,06:55:35,Bbvt,Jmgbr,Seatmhv,Business,377.1,Extra Baggage,0,Pending,Gatefc,C,Claimqze,2.57,0,Locfgo,Typewfo,Rrah,Csia,No,No Meal,Not Available,False,False,False,1,Yes,8
12,1247,2023-10-19 14:15:09,2023-06-14 08:08:55,08:42:16,17:40:55,Btsl,Fbokc,Seathod,Business,994.71,Meal,0,Cancelled,Gateob,D,Claimfdq,9.71,1,Locrzd,Typeqos,Adcp,Juqx,No,Non-Vegetarian,Not Available,True,False,True,1,No,2
3,7642,2023-02-25 05:56:33,2023-05-30 05:04:30,14:18:35,16:25:53,Bqiv,Imkwm,Seatppx,Economy,566.23,Meal,0,Confirmed,Gatexv,C,Claimive,8.17,1,Locufc,Typedng,Qroy,Wevl,Yes,Vegan,Not Available,True,False,False,1,No,0
10,1981,2023-07-18 20:08:43,2023-12-15 05:52:52,10:04:29,08:04:29,Bzkl,Kjexd,Seatzfp,Economy,523.78,No Extras,0,Pending,Gatexe,A,Claimssl,9.27,2,Locmau,Typeoqb,Sdgs,Tiuu,No,No Meal,Available,True,False,False,0,No,8
18,5363,2023-01-15 04:10:26,2023-03-16 01:08:22,09:53:02,05:50:16,Bcqf,Ggmni,Seathse,Business,115.31,Extra Baggage,0,Pending,Gatelv,B,Claimdyw,10.43,1,Loczza,Typerbp,Dfbx,Evgz,Yes,Vegan,Not Available,False,True,False,1,Yes,0
10,2565,2023-12-21 02:57:26,2023-06-13 22:22:01,17:42:00,02:39:31,Bdmq,Wjnbc,Seatqfe,First,397.43,No Extras,0,Pending,Gatecr,D,Claimalx,7.13,0,Loczra,Typedej,Osca,Xjny,Yes,Vegetarian,Available,False,False,False,2,No,10
1,3141,2023-01-06 07:02:03,2023-10-14 13:37:42,13:17:07,18:13:03,Bjtr,Itjdz,Seatvoc,First,477.26,Extra Baggage,0,Pending,Gatepd,C,Claimfhf,4.79,2,Locgty,Typerzd,Subu,Jpgc,No,Vegetarian,Not Available,False,False,False,0,No,8
6,1735,2023-05-31 02:40:24,2023-10-02 14:25:25,05:41:57,02:40:47,Bnps,Iviip,Seatkke,Economy,526.76,Extra Baggage,0,Pending,Gatecr,B,Claimxby,5.1,0,Locros,Typepdf,Reim,Ovif,No,Vegetarian,Not Available,True,False,False,0,Yes,8
11,1448,2023-05-18 22:44:11,2023-03-29 04:23:41,13:09:25,21:03:48,Bzoz,Cvnvt,Seatxnv,First,902.79,Extra Baggage,0,Cancelled,Gatefr,B,Claimbor,3.18,0,Lochnz,Typewyi,Gzxr,Klia,Yes,No Meal,Not Available,False,True,False,0,Yes,10
2,8534,2023-01-13 22:37:24,2023-12-24 09:49:15,22:48:51,00:38:08,Bwwu,Mqsgg,Seattrq,Economy,911.94,Meal,0,Cancelled,Gatess,D,Claimtgd,1.89,2,Locecv,Typexgo,Upez,Koxw,No,Vegan,Available,False,True,True,2,No,8
7,2835,2023-08-04 00:39:31,2023-12-29 09:36:41,19:11:05,11:03:36,Bzmb,Gzyzp,Seatcaw,Business,450.65,No Extras,0,Confirmed,Gatejm,A,Claimwmg,10.45,2,Lochvg,Typeorg,Hpgz,Xqnf,No,No Meal,Not Available,True,True,True,2,No,9
18,5715,2023-07-03 13:42:36,2023-01-12 14:03:41,22:04:57,09:26:17,Bimy,Arnck,Seatchl,Business,74.84,Extra Baggage,0,Confirmed,Gategp,C,Claimvfs,6.05,2,Locwze,Typepms,Alcd,Dpgn,No,Non-Vegetarian,Available,True,True,False,0,Yes,11
19,1613,2023-09-25 15:13:21,2023-01-24 03:54:36,17:20:30,23:04:44,Byvl,Brpsn,Seatbgq,Economy,874.28,Meal,0,Confirmed,Gatedh,A,Claimkhf,3.42,1,Locotn,Typeisw,Ssug,Qdfc,Yes,Vegetarian,Available,True,True,False,2,Yes,3
4,7234,2023-06-05 02:33:33,2023-12-03 21:52:51,08:10:56,12:46:56,Bamv,Weyxb,Seattjk,Business,589.53,Extra Baggage,0,Pending,Gateon,A,Claimyvf,8.85,1,Lochkw,Typecrt,Idpt,Lgjz,No,Non-Vegetarian,Not Available,False,False,True,0,No,0
13,6628,2023-05-11 01:42:52,2023-07-29 03:31:33,07:50:12,11:56:22,Bhdv,Uqsku,Seatxxs,Economy,214.11,Meal,2699,Confirmed,Gatejv,B,Claimwcq,7.71,1,Locxat,Typedit,Nrfo,Pfek,Yes,No Meal,Not Available,False,True,True,0,No,0
18,1876,2023-12-28 10:52:27,2023-01-13 07:54:32,18:09:06,07:07:36,Bkxf,Yipsk,Seatbxk,First,631.92,Meal,0,Confirmed,Gatesm,B,Claimmja,3.69,0,Loczob,Typebyh,Ruec,Ovry,Yes,Vegetarian,Not Available,True,True,True,2,Yes,11
13,1671,2023-08-23 07:32:45,2023-12-03 09:20:31,03:52:10,22:40:02,Bmtw,Nkovj,Seatshh,Economy,596.67,Extra Baggage,4793,Pending,Gatebk,B,Claimcoz,2.63,1,Locctt,Typeckd,Vvvt,Ctan,Yes,Vegetarian,Not Available,True,False,True,2,No,0
19,2630,2023-10-15 02:43:59,2023-01-12 12:01:14,09:08:35,11:20:13,Bemq,Jvyvc,Seatekn,First,390.7,Extra Baggage,0,Confirmed,Gaters,A,Claimblw,9.34,2,Locljw,Typeknf,Jenm,Pxsk,No,Vegan,Not Available,True,True,False,1,Yes,11
17,8439,2023-03-24 07:59:50,2023-10-12 18:35:57,18:06:42,08:53:43,Bssa,Gamsc,Seatoig,Business,107.2,Extra Baggage,0,Cancelled,Gateja,A,Claimfse,3.04,0,Locidx,Typexhi,Umsn,Todr,Yes,Vegetarian,Not Available,True,True,True,1,Yes,9
